QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20223,05033142,19,4,1,410,D,1,D,07,D,580,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05033202,17,0,1,330,D,1,D,05,D,435,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033202,18,0,1,330,D,1,D,06,D,435,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033202,19,0,1,330,D,1,D,07,D,435,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033202,20,0,1,420,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033202,21,0,1,620,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033202,22,0,2,330,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033282,23,0,1,120,D,1,D,07,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033282,24,0,1,200,D,1,D,06,D,1264,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033282,25,0,1,420,D,1,D,06,D,381,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033282,26,0,1,420,D,1,D,07,D,358,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033282,27,0,1,410,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05033282,28,0,1,410,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05033282,29,0,2,420,D,1,D,05,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033312,6,0,1,620,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033352,10,0,1,620,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033382,16,0,1,620,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033432,18,0,1,110,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033432,19,0,1,420,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033432,20,0,1,420,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033432,21,0,1,420,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033432,22,0,1,420,D,2,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033432,23,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033492,13,0,1,110,D,1,D,06,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033492,14,0,1,120,D,1,D,06,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033492,15,0,1,620,D,1,D,13,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033492,16,0,1,635,D,1,D,07,D,248,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20223,05033502,27,0,1,120,D,1,D,06,D,939,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033502,28,0,1,200,D,1,D,06,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033502,29,0,1,420,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033542,9,0,1,420,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033552,17,0,1,110,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033552,18,0,1,200,D,1,D,05,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033552,19,0,1,330,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033552,20,0,1,420,D,1,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033552,21,0,1,420,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033552,22,0,1,620,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033552,23,0,1,620,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033602,18,0,1,200,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033602,19,0,1,420,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033602,20,0,1,620,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033642,14,0,1,110,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033652,15,0,1,200,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033652,16,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033772,14,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033782,14,0,1,510,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033782,15,0,1,510,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033782,16,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033802,11,0,1,200,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033802,12,0,1,420,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033822,10,0,1,110,D,1,D,05,D,555,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033822,11,0,1,420,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033822,12,0,1,200,D,1,D,05,D,328,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033822,13,0,1,510,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033882,13,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033912,10,0,1,110,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033912,11,0,1,120,D,1,D,05,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033972,24,0,1,200,D,1,D,05,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05033972,25,0,1,620,D,1,D,13,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034042,11,0,1,110,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034042,12,0,1,200,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034042,13,0,1,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034042,14,0,1,620,D,1,D,07,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034152,14,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034152,15,0,2,200,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034202,22,0,1,420,D,1,D,06,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034202,23,0,1,620,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034202,24,0,2,620,D,1,D,05,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034222,10,0,2,120,D,1,D,05,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034222,11,0,2,200,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034222,12,0,2,410,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,05034252,10,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034262,7,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034322,8,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034512,28,0,1,120,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034512,29,0,1,110,D,1,D,06,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034602,17,0,1,620,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034632,12,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034662,12,0,1,420,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034662,13,0,1,420,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034672,11,0,1,410,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,05034672,12,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034672,13,0,1,620,D,1,D,13,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034792,8,0,1,110,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034822,21,0,1,130,D,1,D,07,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034822,21,1,1,120,D,1,D,07,D,287,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034822,21,2,1,110,D,1,D,07,D,113,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034912,8,0,1,330,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034912,9,0,1,200,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034912,10,0,1,620,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034922,20,0,1,200,D,1,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034922,21,0,1,420,D,1,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034922,22,0,1,420,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034922,23,0,1,510,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034922,24,0,1,620,D,1,D,07,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034922,25,0,2,200,D,1,D,06,D,608,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034962,16,0,1,110,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034962,17,0,1,110,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05034962,18,0,2,420,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035132,19,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035132,20,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035152,25,0,1,330,D,1,D,08,D,3946,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035152,26,0,1,420,D,1,D,06,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035152,27,0,1,420,D,1,D,07,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035152,28,0,1,620,D,1,D,08,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035152,29,0,2,510,D,1,D,06,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035192,13,0,1,620,D,1,D,06,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035192,14,0,2,410,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05035222,29,0,1,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,30,0,1,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,31,0,1,420,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,32,0,1,420,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,33,0,1,900,D,1,D,08,D,,H,510,D,620,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,33,1,1,510,D,1,D,08,D,109,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,33,2,1,620,D,1,D,08,D,42,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,33,3,1,420,D,1,D,08,D,66,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,34,0,1,620,D,1,D,06,D,156,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,35,0,1,620,D,1,D,07,D,551,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,36,0,1,620,D,1,D,08,D,156,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035222,37,0,2,410,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05035262,9,0,2,200,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035342,11,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035372,18,0,2,510,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035472,21,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035482,13,0,2,110,D,1,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035482,14,0,2,120,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035612,10,0,1,120,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035642,19,0,1,120,D,1,D,07,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035642,20,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035722,7,0,1,120,D,1,D,07,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035732,8,0,1,620,D,1,D,13,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035752,22,0,1,420,D,1,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035752,23,0,1,200,D,1,D,07,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035752,24,0,1,620,D,1,D,13,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035772,15,0,1,200,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035772,16,0,1,420,D,1,D,08,D,2948,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035772,17,0,1,620,D,1,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035792,11,0,1,620,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035912,17,0,1,330,D,1,D,07,D,2750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035912,18,0,1,420,D,1,D,06,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035912,19,0,1,620,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035912,20,0,2,900,D,1,D,06,D,,H,620,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035912,20,1,2,620,D,1,D,06,D,122,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035912,20,2,2,510,D,1,D,06,D,228,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05035962,9,0,1,620,D,1,D,07,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05036032,6,0,1,900,D,1,D,07,D,,H,620,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05036032,6,1,1,620,D,1,D,07,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05036032,6,2,1,410,D,1,D,07,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05036032,7,0,1,900,D,1,D,13,D,,H,900,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05036032,7,1,1,410,D,1,D,13,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05036032,7,2,1,610,D,1,D,13,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05036032,7,3,1,620,D,1,D,13,D,1,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05036122,20,0,1,120,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05036122,21,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05036182,10,0,1,200,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05036202,12,0,1,410,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,05036202,13,0,1,410,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,05036202,14,0,1,620,D,1,D,06,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05036202,15,0,1,620,D,1,D,08,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05036362,16,0,1,620,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05036712,15,0,2,200,D,1,D,06,D,454,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05036822,5,0,1,620,D,1,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037012,22,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037012,23,0,2,620,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037072,20,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037082,12,0,1,620,D,1,D,13,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037142,17,0,1,420,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037172,27,0,2,200,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037212,14,0,1,420,D,1,D,07,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037242,14,0,1,200,D,2,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037242,15,0,1,200,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037242,16,0,1,410,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05037272,15,0,1,200,D,1,D,06,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037423,10,0,1,420,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037462,8,0,1,420,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037462,9,0,1,420,D,1,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037462,10,0,1,510,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,05037462,11,0,1,620,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037562,10,0,1,200,D,1,D,08,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037562,11,0,1,200,D,1,D,08,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037562,12,0,1,420,D,1,D,08,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037562,13,0,1,420,D,1,D,07,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037562,14,0,1,620,D,1,D,13,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037572,9,0,1,620,D,1,D,08,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037602,13,0,1,410,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05037602,14,0,1,410,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05037602,15,0,1,410,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05037602,16,0,1,620,D,1,D,06,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037602,17,0,1,620,D,1,D,07,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037602,18,0,1,620,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037662,25,0,1,120,D,1,D,08,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037662,26,0,1,200,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037662,27,0,1,200,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037662,28,0,1,200,D,1,D,08,D,5570,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037662,29,0,1,200,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037662,30,0,1,410,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,05037662,31,0,1,420,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037662,32,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037682,24,0,1,200,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037682,25,0,1,200,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037682,26,0,1,200,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037682,27,0,1,420,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037682,28,0,1,420,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037682,29,0,1,510,D,1,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037682,30,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037682,31,0,2,420,D,1,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037682,32,0,2,510,D,1,D,06,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037692,27,0,1,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037692,28,0,1,620,D,1,D,13,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037702,8,0,1,200,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037702,9,0,2,330,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037782,21,0,1,200,D,1,D,07,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037782,22,0,1,420,D,1,D,07,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037782,23,0,1,620,D,1,D,13,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037782,24,0,1,620,D,1,D,08,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037782,25,0,2,330,D,1,D,06,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037852,541,0,1,330,D,1,D,07,D,720,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037972,11,0,1,200,D,1,D,08,D,173,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037972,12,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,05037972,13,0,1,620,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
